CNPJ,COMPANY_NAME,FANTASY_NAME,ADDRESS,NUMBER,COMPLEMENT,NEIGHBORHOOD,ZIP_CODE,MUNICIPALITY,STATE,FLAG,PRODUCT, UNIT_OF_MEASUREMENT,RETAIL_PRICE,DATE_OF_COLLECTION
5983192001601,AUTOMOTO COMBUSTIVEIS DO AMAPA LTDA,,AVENIDA PADRE JULIO M LOMBAERD,2143,,SANTA RITA,68900030,MACAPA,AMAPA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.69,2023-02-08
5983192000389,AUTOMOTO COMBUSTIVEIS DO AMAPA LTDA,,RUA CANDIDO MENDES,167,,CENTRAL,68900100,MACAPA,AMAPA,BRANCA,GASOLINA COMUM,R$ / litro,4.69,2023-02-08
4707467000127,COMERCIAL GRAO DE OURO LTDA,POSTO GRAO DE OURO,RUA HILDEMAR MAIA,1951,,BURITIZAL,68905160,MACAPA,AMAPA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.69,2023-02-08
3199834000166,AUTO POSTO TERCEIRO MILÊNIO LTDA,AUTO POSTO TERCEIRO MILÊNIO,RUA MATO GROSSO,430,,PACOVAL,68900000,MACAPA,AMAPA,VIBRA ENERGIA,DIESEL S10,R$ / litro,7.59,2023-02-08
3199834000166,AUTO POSTO TERCEIRO MILÊNIO LTDA,AUTO POSTO TERCEIRO MILÊNIO,RUA MATO GROSSO,430,,PACOVAL,68900000,MACAPA,AMAPA,VIBRA ENERGIA,DIESEL S500,R$ / litro,7.33,2023-02-08
3199834000166,AUTO POSTO TERCEIRO MILÊNIO LTDA,AUTO POSTO TERCEIRO MILÊNIO,RUA MATO GROSSO,430,,PACOVAL,68900000,MACAPA,AMAPA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.84,2023-02-08
2163903000119,SOUZA & CAVALCANTE COMERCIO LTDA,POSTO DE SERVIÇOS PE JULIO,RUA ODILARDO SILVA,1894,,CENTRAL,68900151,MACAPA,AMAPA,IPIRANGA,DIESEL S10,R$ / litro,6.79,2023-02-08
2163903000119,SOUZA & CAVALCANTE COMERCIO LTDA,POSTO DE SERVIÇOS PE JULIO,RUA ODILARDO SILVA,1894,,CENTRAL,68900151,MACAPA,AMAPA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,4.99,2023-02-08
2163903000119,SOUZA & CAVALCANTE COMERCIO LTDA,POSTO DE SERVIÇOS PE JULIO,RUA ODILARDO SILVA,1894,,CENTRAL,68900151,MACAPA,AMAPA,IPIRANGA,GASOLINA COMUM,R$ / litro,4.88,2023-02-08
8359486000160,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010970,ALAGOINHAS,BAHIA,VIBRA ENERGIA,ETANOL,R$ / litro,4.18,2023-02-08
8359486000160,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010970,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.16,2023-02-08
8359486000160,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010970,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.16,2023-02-08
8359486000160,CPD ENERGETICOS E DERIVADOS DE PETROLEO LTDA.,CENTRALPOSTO,"RODOVIA BR 101, KM 110,5",S/N,,ZONA RURAL,48010970,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GNV,R$ / m³,4.29,2023-02-08
7054417000186,COMERCIAL DE PETRÓLEO CIDADE DA LARANJA LTDA.,JOVEM POSTO,RUA DOUTOR JOÃO DANTAS,115,,SANTA TEREZINHA,48010530,ALAGOINHAS,BAHIA,VIBRA ENERGIA,ETANOL,R$ / litro,4.69,2023-02-08
7054417000186,COMERCIAL DE PETRÓLEO CIDADE DA LARANJA LTDA.,JOVEM POSTO,RUA DOUTOR JOÃO DANTAS,115,,SANTA TEREZINHA,48010530,ALAGOINHAS,BAHIA,VIBRA ENERGIA,DIESEL S10,R$ / litro,7.19,2023-02-08
7054417000186,COMERCIAL DE PETRÓLEO CIDADE DA LARANJA LTDA.,JOVEM POSTO,RUA DOUTOR JOÃO DANTAS,115,,SANTA TEREZINHA,48010530,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.89,2023-02-08
7054417000186,COMERCIAL DE PETRÓLEO CIDADE DA LARANJA LTDA.,JOVEM POSTO,RUA DOUTOR JOÃO DANTAS,115,,SANTA TEREZINHA,48010530,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.49,2023-02-08
4218516000168,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020650,ALAGOINHAS,BAHIA,BRANCA,ETANOL,R$ / litro,4.34,2023-02-08
4218516000168,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020650,ALAGOINHAS,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.56,2023-02-08
4218516000168,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020650,ALAGOINHAS,BAHIA,BRANCA,DIESEL S500,R$ / litro,6.42,2023-02-08
4218516000168,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020650,ALAGOINHAS,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.34,2023-02-08
4218516000168,POSTO TROPICAL DE COMBUSTIVEIS LTDA,POSTO TROPICAL,RUA PAULO AFONSO,420,,PRACA KENNEDY,48020650,ALAGOINHAS,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.29,2023-02-08
74008566000104,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,S/N,KM 108,ALAGOINHAS VELHA,48100000,ALAGOINHAS,BAHIA,VIBRA ENERGIA,ETANOL,R$ / litro,4.18,2023-02-08
74008566000104,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,S/N,KM 108,ALAGOINHAS VELHA,48100000,ALAGOINHAS,BAHIA,VIBRA ENERGIA,DIESEL S10,R$ / litro,5.99,2023-02-08
74008566000104,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,S/N,KM 108,ALAGOINHAS VELHA,48100000,ALAGOINHAS,BAHIA,VIBRA ENERGIA,DIESEL S500,R$ / litro,5.84,2023-02-08
74008566000104,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,S/N,KM 108,ALAGOINHAS VELHA,48100000,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.16,2023-02-08
74008566000104,POSTO ESTRELA DA 101 LTDA,POSTO 5 ESTRELAS,RODOVIA MARGEM BR 101,S/N,KM 108,ALAGOINHAS VELHA,48100000,ALAGOINHAS,BAHIA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.16,2023-02-08
8546610000105,DT COMBUSTÍVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHÃES,S/N.º,LOT. NOVO HORIZONTE,NOVO HORIZONTE,47806460,BARREIRAS,BAHIA,BRANCA,ETANOL,R$ / litro,4.19,2023-02-09
8546610000105,DT COMBUSTÍVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHÃES,S/N.º,LOT. NOVO HORIZONTE,NOVO HORIZONTE,47806460,BARREIRAS,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.45,2023-02-09
8546610000105,DT COMBUSTÍVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHÃES,S/N.º,LOT. NOVO HORIZONTE,NOVO HORIZONTE,47806460,BARREIRAS,BAHIA,BRANCA,DIESEL S500,R$ / litro,6.3,2023-02-09
8546610000105,DT COMBUSTÍVEIS LTDA,POSTO NOVO HORIZONTES,AVENIDA ANTONIO CARLOS MAGALHÃES,S/N.º,LOT. NOVO HORIZONTE,NOVO HORIZONTE,47806460,BARREIRAS,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.3,2023-02-09
9166195000119,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653160,ILHEUS,BAHIA,RAIZEN,ETANOL,R$ / litro,4.49,2023-02-07
9166195000119,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653160,ILHEUS,BAHIA,RAIZEN,DIESEL S10,R$ / litro,6.99,2023-02-07
9166195000119,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653160,ILHEUS,BAHIA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.76,2023-02-07
9166195000119,CHECON DANTAS COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA ITABUNA,534,,CENTRO,45653160,ILHEUS,BAHIA,RAIZEN,GASOLINA COMUM,R$ / litro,5.46,2023-02-07
13631353000131,POSTO DE SERVICOS DOM EDUARDO LTDA.,POSTO DOM EDUARDO,AVENIDA ITABUNA,1814,MODULOS A E B,BASILIO,45658565,ILHEUS,BAHIA,BRANCA,ETANOL,R$ / litro,4.49,2023-02-07
13631353000131,POSTO DE SERVICOS DOM EDUARDO LTDA.,POSTO DOM EDUARDO,AVENIDA ITABUNA,1814,MODULOS A E B,BASILIO,45658565,ILHEUS,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.44,2023-02-07
13631353000131,POSTO DE SERVICOS DOM EDUARDO LTDA.,POSTO DOM EDUARDO,AVENIDA ITABUNA,1814,MODULOS A E B,BASILIO,45658565,ILHEUS,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.44,2023-02-07
13497953000159,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653160,ILHEUS,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.49,2023-02-07
13497953000159,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653160,ILHEUS,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.99,2023-02-07
13497953000159,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653160,ILHEUS,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,6.95,2023-02-07
13497953000159,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653160,ILHEUS,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.45,2023-02-07
13497953000159,DERIVADOS DE PETROLEO LELEU LTDA,POSTO LELEU,AVENIDA ITABUNA,2282,,CENTRO,45653160,ILHEUS,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.45,2023-02-07
2366787000135,COMERCIAL SAVOIA LTDA,POSTO SAVOIA,AVENIDA RAYMUNDO SA BARRETO,S/N,LOTES 26 27 E 28,JARDIM SAVOIA,45658250,ILHEUS,BAHIA,BRANCA,ETANOL,R$ / litro,4.47,2023-02-07
2366787000135,COMERCIAL SAVOIA LTDA,POSTO SAVOIA,AVENIDA RAYMUNDO SA BARRETO,S/N,LOTES 26 27 E 28,JARDIM SAVOIA,45658250,ILHEUS,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.99,2023-02-07
2366787000135,COMERCIAL SAVOIA LTDA,POSTO SAVOIA,AVENIDA RAYMUNDO SA BARRETO,S/N,LOTES 26 27 E 28,JARDIM SAVOIA,45658250,ILHEUS,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.44,2023-02-07
2366787000135,COMERCIAL SAVOIA LTDA,POSTO SAVOIA,AVENIDA RAYMUNDO SA BARRETO,S/N,LOTES 26 27 E 28,JARDIM SAVOIA,45658250,ILHEUS,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.44,2023-02-07
175819000190,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652155,ILHEUS,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.49,2023-02-07
175819000190,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652155,ILHEUS,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.99,2023-02-07
175819000190,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652155,ILHEUS,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.46,2023-02-07
175819000190,AM DERIVADOS DE PETROLEO E COMERCIO LTDA,POSTO CENTENÁRIO,AVENIDA PETROBRAS,100,TERREO,CENTRO,45652155,ILHEUS,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.46,2023-02-07
33947326000180,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609000,ITABUNA,BAHIA,VIBRA ENERGIA,ETANOL,R$ / litro,4.43,2023-02-08
33947326000180,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609000,ITABUNA,BAHIA,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.03,2023-02-08
33947326000180,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609000,ITABUNA,BAHIA,VIBRA ENERGIA,DIESEL S500,R$ / litro,5.89,2023-02-08
33947326000180,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609000,ITABUNA,BAHIA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.35,2023-02-08
33947326000180,FERRADAS COMERCIO E DERIVADOS DE PETROLEO LTDA,POSTO UNIVERSAL  III,RUA SANTO ANTONIO,S/N,LOTEAMENTO GONCALVES,FERRADAS,45609000,ITABUNA,BAHIA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.34,2023-02-08
13056270000166,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600201,ITABUNA,BAHIA,BRANCA,ETANOL,R$ / litro,4.44,2023-02-08
13056270000166,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600201,ITABUNA,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.76,2023-02-08
13056270000166,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600201,ITABUNA,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.35,2023-02-08
13056270000166,DERIVADOS DE PETROLEO TEUNA LTDA,POSTO TEUNA,AVENIDA INACIO TOSTA FILHO,834,,CENTRO,45600201,ITABUNA,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.35,2023-02-08
8505094000162,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202340,JEQUIE,BAHIA,BRANCA,ETANOL,R$ / litro,4.43,2023-02-08
8505094000162,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202340,JEQUIE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.9,2023-02-08
8505094000162,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202340,JEQUIE,BAHIA,BRANCA,DIESEL S500,R$ / litro,6.8,2023-02-08
8505094000162,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202340,JEQUIE,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.42,2023-02-08
8505094000162,SS COMERCIO DERIVADOS DE PETROLEO LTDA,POSTO MARINGÁ,RUA BERTINO PASSOS,250,,CENTRO,45202340,JEQUIE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.42,2023-02-08
3550965000146,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200070,JEQUIE,BAHIA,RAIZEN,ETANOL,R$ / litro,4.42,2023-02-08
3550965000146,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200070,JEQUIE,BAHIA,RAIZEN,DIESEL S10,R$ / litro,6.99,2023-02-08
3550965000146,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200070,JEQUIE,BAHIA,RAIZEN,DIESEL S500,R$ / litro,6.89,2023-02-08
3550965000146,D & M COMERCIAL LTDA,POSTO JAGUAR,AVENIDA JOAO GOULART,65,,CENTRO,45200070,JEQUIE,BAHIA,RAIZEN,GASOLINA COMUM,R$ / litro,5.42,2023-02-08
5924835000151,JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,,RUA DR. JOAO BRAGA,S/N,,JEQUIEZINHO,45205011,JEQUIE,BAHIA,BRANCA,ETANOL,R$ / litro,4.42,2023-02-08
5924835000151,JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,,RUA DR. JOAO BRAGA,S/N,,JEQUIEZINHO,45205011,JEQUIE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.36,2023-02-08
5924835000151,JEQUIEZINHO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,,RUA DR. JOAO BRAGA,S/N,,JEQUIEZINHO,45205011,JEQUIE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.42,2023-02-08
34214809000138,COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.,,AVENIDA FRANZ GEDEON,250,0,CENTRO,45200130,JEQUIE,BAHIA,BRANCA,GLP,R$ / 13 kg,94.0,2023-02-08
34214809000138,COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.,,AVENIDA FRANZ GEDEON,250,0,CENTRO,45200130,JEQUIE,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.55,2023-02-08
34214809000138,COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.,,AVENIDA FRANZ GEDEON,250,0,CENTRO,45200130,JEQUIE,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.48,2023-02-08
34214809000138,COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.,,AVENIDA FRANZ GEDEON,250,0,CENTRO,45200130,JEQUIE,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,6.38,2023-02-08
34214809000138,COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.,,AVENIDA FRANZ GEDEON,250,0,CENTRO,45200130,JEQUIE,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.57,2023-02-08
34214809000138,COMERCIO DE DERIVADOS DE PETRÓLEO BARRETO LTDA.,,AVENIDA FRANZ GEDEON,250,0,CENTRO,45200130,JEQUIE,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.47,2023-02-08
13707245000103,STOCK COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,POSTO PAMPA,RUA BRIGADEIRO SÁ BITENCOURT,5,,JEQUIEZINHO,45202130,JEQUIE,BAHIA,LIQUIGÁS,GLP,R$ / 13 kg,100.0,2023-02-08
13707245000103,STOCK COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,POSTO PAMPA,RUA BRIGADEIRO SÁ BITENCOURT,5,,JEQUIEZINHO,45202130,JEQUIE,BAHIA,VIBRA ENERGIA,ETANOL,R$ / litro,4.45,2023-02-08
13707245000103,STOCK COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,POSTO PAMPA,RUA BRIGADEIRO SÁ BITENCOURT,5,,JEQUIEZINHO,45202130,JEQUIE,BAHIA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.5,2023-02-08
13707245000103,STOCK COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,POSTO PAMPA,RUA BRIGADEIRO SÁ BITENCOURT,5,,JEQUIEZINHO,45202130,JEQUIE,BAHIA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.45,2023-02-08
2891624000171,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202130,JEQUIE,BAHIA,BRANCA,ETANOL,R$ / litro,4.4,2023-02-08
2891624000171,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202130,JEQUIE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.65,2023-02-08
2891624000171,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202130,JEQUIE,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.4,2023-02-08
2891624000171,PITU COMERCIO DE DERIVADOS DE PETROLEO LTDA,,AVENIDA GOVERNADOR LOMANTO JUNIOR,220,,CENTRO,45202130,JEQUIE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.4,2023-02-08
697413000177,M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA,POSTO MILLENIUM,PRACA JURACY MAGALHAES,437,,JEQUIEZINHO,45200000,JEQUIE,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.42,2023-02-08
697413000177,M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA,POSTO MILLENIUM,PRACA JURACY MAGALHAES,437,,JEQUIEZINHO,45200000,JEQUIE,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.8,2023-02-08
697413000177,M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA,POSTO MILLENIUM,PRACA JURACY MAGALHAES,437,,JEQUIEZINHO,45200000,JEQUIE,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,6.9,2023-02-08
697413000177,M W COMERCIO DE COMBUSTIVEIS SERVICOS E ALIMENTOS LTDA,POSTO MILLENIUM,PRACA JURACY MAGALHAES,437,,JEQUIEZINHO,45200000,JEQUIE,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.42,2023-02-08
8543049000100,AUTO POSTO AMÉRICA LTDA.,AUTO POSTO AMÉRICA,RUA ALCIDES FAGUNDES,765,,SANTA RITA,45260000,POCOES,BAHIA,BRANCA,ETANOL,R$ / litro,4.49,2023-02-08
8543049000100,AUTO POSTO AMÉRICA LTDA.,AUTO POSTO AMÉRICA,RUA ALCIDES FAGUNDES,765,,SANTA RITA,45260000,POCOES,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.3,2023-02-08
8543049000100,AUTO POSTO AMÉRICA LTDA.,AUTO POSTO AMÉRICA,RUA ALCIDES FAGUNDES,765,,SANTA RITA,45260000,POCOES,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.42,2023-02-08
7183283000101,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,POSTO AVENIDA,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260000,POCOES,BAHIA,BRANCA,ETANOL,R$ / litro,4.46,2023-02-09
7183283000101,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,POSTO AVENIDA,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260000,POCOES,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.97,2023-02-09
7183283000101,QUEIROZ SANTOS COMÉRCIO DE COMBUSTIVEL LTDA,POSTO AVENIDA,RUA GERMANO BATISTA DE SOUZA,320,,PITUBA,45260000,POCOES,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.39,2023-02-09
6165285000105,R. R COM. VAREJ. E TRANSP. DE DERIV. DE PETRÓLEO LTDA,POSTO POÇÕES,RUA TIMOTEO GONÇALVES DA COSTA,79,,CENTRO,45260000,POCOES,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.49,2023-02-08
6165285000105,R. R COM. VAREJ. E TRANSP. DE DERIV. DE PETRÓLEO LTDA,POSTO POÇÕES,RUA TIMOTEO GONÇALVES DA COSTA,79,,CENTRO,45260000,POCOES,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,5.97,2023-02-08
6165285000105,R. R COM. VAREJ. E TRANSP. DE DERIV. DE PETRÓLEO LTDA,POSTO POÇÕES,RUA TIMOTEO GONÇALVES DA COSTA,79,,CENTRO,45260000,POCOES,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.39,2023-02-08
5799060000130,POÇOES DERIVADOS DE PETROLEO LTDA,POSTO SIDEL,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260000,POCOES,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.49,2023-02-08
5799060000130,POÇOES DERIVADOS DE PETROLEO LTDA,POSTO SIDEL,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260000,POCOES,BAHIA,IPIRANGA,DIESEL S10,R$ / litro,6.08,2023-02-08
5799060000130,POÇOES DERIVADOS DE PETROLEO LTDA,POSTO SIDEL,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260000,POCOES,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,5.97,2023-02-08
5799060000130,POÇOES DERIVADOS DE PETROLEO LTDA,POSTO SIDEL,RUA VIRGILIO DAMASIO,1,,LAGOA GRANDE,45260000,POCOES,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.39,2023-02-08
14987317000178,EZENILDA CÉLIA NOVAIS LABANCA,POSTO SANTA LUZIA,PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES,211,,CENTRO,45260000,POCOES,BAHIA,VIBRA ENERGIA,ETANOL,R$ / litro,4.5,2023-02-08
14987317000178,EZENILDA CÉLIA NOVAIS LABANCA,POSTO SANTA LUZIA,PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES,211,,CENTRO,45260000,POCOES,BAHIA,VIBRA ENERGIA,DIESEL S500,R$ / litro,6.2,2023-02-08
14987317000178,EZENILDA CÉLIA NOVAIS LABANCA,POSTO SANTA LUZIA,PRACA CORONEL RAIMUNDO PEREIRA DE MAGALHÃES,211,,CENTRO,45260000,POCOES,BAHIA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.4,2023-02-08
